trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2905,False,"{'a': 0.4, 'e': 0.1180206129040036}",30,19,23.11531990525901,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2906,False,"{'a': 0.4, 'e': 0.11752409259940473}",20,14,-0.8237306028356937,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
2907,False,"{'a': 0.4, 'e': 0.11702754291378331}",25,17,13.104762818822763,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2908,False,"{'a': 0.4, 'e': 0.11653096397127677}",30,9,34.149231006101694,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
2909,False,"{'a': 0.4, 'e': 0.11603435589602963}",20,14,13.58553762548754,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2910,False,"{'a': 0.4, 'e': 0.11553771881219435}",20,8,22.67743537312177,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2911,False,"{'a': 0.4, 'e': 0.11504105284392996}",25,7,25.830722021017557,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2912,False,"{'a': 0.4, 'e': 0.11454435811540295}",20,12,13.547093747018884,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2913,False,"{'a': 0.4, 'e': 0.1140476347507868}",30,24,12.775794921264925,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2914,False,"{'a': 0.4, 'e': 0.11355088287426277}",25,19,11.303926266429457,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2915,False,"{'a': 0.4, 'e': 0.11305410261001861}",20,8,19.076281038474182,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2916,False,"{'a': 0.4, 'e': 0.11255729408224939}",30,20,22.20324948855882,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2917,False,"{'a': 0.4, 'e': 0.11206045741515702}",25,16,17.13702841232274,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2918,False,"{'a': 0.4, 'e': 0.11156359273295109}",20,13,-1.441431412185037,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
2919,False,"{'a': 0.4, 'e': 0.11106670015984757}",25,8,5.832870633887065,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
2920,False,"{'a': 0.4, 'e': 0.11056977982006957}",20,11,-0.09428060775921132,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
2921,False,"{'a': 0.4, 'e': 0.110072831837847}",25,15,21.32196933954137,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2922,False,"{'a': 0.4, 'e': 0.10957585633741725}",30,17,11.497487429657367,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2923,False,"{'a': 0.4, 'e': 0.10907885344302397}",30,23,13.801942330361856,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2924,False,"{'a': 0.4, 'e': 0.10858182327891791}",25,11,25.68282370860467,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2925,False,"{'a': 0.4, 'e': 0.10808476596935639}",20,8,19.960579180054523,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2926,False,"{'a': 0.4, 'e': 0.10758768163860413}",25,13,12.902496939600548,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2927,False,"{'a': 0.4, 'e': 0.10709057041093205}",20,12,4.611960411870265,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2928,False,"{'a': 0.4, 'e': 0.10659343241061792}",20,14,11.233197131146786,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2929,False,"{'a': 0.4, 'e': 0.106096267761946}",20,9,6.781722795459038,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2930,False,"{'a': 0.4, 'e': 0.10559907658920793}",20,16,7.326809671742931,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2931,False,"{'a': 0.4, 'e': 0.10510185901670126}",25,17,7.81474545819317,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2932,False,"{'a': 0.4, 'e': 0.10460461516873039}",25,12,26.363104753513586,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2933,False,"{'a': 0.4, 'e': 0.10410734516960604}",20,16,8.234179684370773,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2934,False,"{'a': 0.4, 'e': 0.10361004914364617}",20,14,11.11509675929041,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2935,False,"{'a': 0.4, 'e': 0.10311272721517455}",20,3,9.706844762873805,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
2936,False,"{'a': 0.4, 'e': 0.10261537950852166}",25,13,20.778010644390037,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2937,False,"{'a': 0.4, 'e': 0.10211800614802422}",20,11,15.856532310103155,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2938,False,"{'a': 0.4, 'e': 0.10162060725802598}",20,12,4.357707372498656,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2939,False,"{'a': 0.4, 'e': 0.10112318296287645}",25,14,22.18505234335975,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2940,False,"{'a': 0.4, 'e': 0.10062573338693172}",20,14,11.340623527620663,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2941,False,"{'a': 0.4, 'e': 0.10012825865455395}",20,10,18.74168821424012,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2942,False,"{'a': 0.4, 'e': 0.09963075889011225}",30,10,27.91511248755502,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
2943,False,"{'a': 0.4, 'e': 0.09913323421798134}",20,13,12.738778476315892,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2944,False,"{'a': 0.4, 'e': 0.0986356847625424}",35,28,12.005082068731815,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2945,False,"{'a': 0.4, 'e': 0.09813811064818279}",25,12,29.31224857669933,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2946,False,"{'a': 0.4, 'e': 0.0976405119992958}",25,15,4.989711973897135,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2947,False,"{'a': 0.4, 'e': 0.09714288894028153}",20,12,15.690885821561935,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2948,False,"{'a': 0.4, 'e': 0.09664524159554555}",25,17,14.769325614236088,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2949,False,"{'a': 0.4, 'e': 0.09614757008949966}",25,13,18.285958501548727,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2950,False,"{'a': 0.4, 'e': 0.09564987454656154}",20,16,9.002337712366025,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2951,False,"{'a': 0.4, 'e': 0.09515215509115549}",20,2,11.06283405866844,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
2952,False,"{'a': 0.4, 'e': 0.09465441184771117}",25,8,28.329088363335707,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2953,False,"{'a': 0.4, 'e': 0.09415664494066438}",25,20,12.339768887695003,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2954,False,"{'a': 0.4, 'e': 0.09365885449445663}",20,13,13.604814093053504,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2955,False,"{'a': 0.4, 'e': 0.09316104063353595}",20,14,5.803392308173291,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2956,False,"{'a': 0.4, 'e': 0.09266320348235561}",25,17,8.161065419364576,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2957,False,"{'a': 0.4, 'e': 0.09216534316537488}",25,18,14.117899372255067,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2958,False,"{'a': 0.4, 'e': 0.09166745980705861}",20,8,22.002833748484488,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2959,False,"{'a': 0.4, 'e': 0.0911695535318781}",20,13,12.35555243947783,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2960,False,"{'a': 0.4, 'e': 0.09067162446430967}",20,10,19.344227396080452,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2961,False,"{'a': 0.4, 'e': 0.0901736727288356}",25,18,10.427876879400676,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2962,False,"{'a': 0.4, 'e': 0.0896756984499436}",20,11,19.745186379140566,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2963,False,"{'a': 0.4, 'e': 0.08917770175212766}",20,9,21.872701988323747,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2964,False,"{'a': 0.4, 'e': 0.08867968275988676}",35,18,-93.08155720966967,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 3}",1
2965,False,"{'a': 0.4, 'e': 0.08818164159772564}",25,20,9.05533481338038,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2966,False,"{'a': 0.4, 'e': 0.08768357839015435}",20,10,20.643817761344295,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2967,False,"{'a': 0.4, 'e': 0.08718549326168913}",25,14,-9.810912582522963,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
2968,False,"{'a': 0.4, 'e': 0.08668738633685107}",30,16,26.026727086280346,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2969,False,"{'a': 0.4, 'e': 0.08618925774016686}",20,14,-29.032163909271972,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
2970,False,"{'a': 0.4, 'e': 0.08569110759616845}",20,11,16.131210500497534,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2971,False,"{'a': 0.4, 'e': 0.0851929360293938}",25,17,14.591278575926793,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2972,False,"{'a': 0.4, 'e': 0.08469474316438559}",25,11,26.59662616708082,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2973,False,"{'a': 0.4, 'e': 0.08419652912569205}",20,3,29.721386142210314,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2974,False,"{'a': 0.4, 'e': 0.08369829403786642}",25,16,-23.301861064608854,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
2975,False,"{'a': 0.4, 'e': 0.08320003802546795}",20,0,19.222307034707203,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2976,False,"{'a': 0.4, 'e': 0.0827017612130604}",25,11,26.536505174746456,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2977,False,"{'a': 0.4, 'e': 0.08220346372521298}",35,18,29.150275511102137,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2978,False,"{'a': 0.4, 'e': 0.08170514568649984}",25,17,18.57862505721831,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2979,False,"{'a': 0.4, 'e': 0.08120680722150092}",20,11,16.43863170365443,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2980,False,"{'a': 0.4, 'e': 0.08070844845480062}",25,14,22.175482626859505,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2981,False,"{'a': 0.4, 'e': 0.08021006951098862}",20,10,13.223108358460465,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2982,False,"{'a': 0.4, 'e': 0.07971167051465945}",25,13,19.500791598662513,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2983,False,"{'a': 0.4, 'e': 0.07921325159041329}",20,10,16.034791971199393,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2984,False,"{'a': 0.4, 'e': 0.07871481286285463}",25,11,28.88039122457643,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2985,False,"{'a': 0.4, 'e': 0.07821635445659317}",30,14,32.53893019853261,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2986,False,"{'a': 0.4, 'e': 0.07771787649624329}",20,10,20.051944757919983,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2987,False,"{'a': 0.4, 'e': 0.0772193791064249}",20,8,4.593561886382257,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
2988,False,"{'a': 0.4, 'e': 0.07672086241176214}",20,9,21.90258946044183,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2989,False,"{'a': 0.4, 'e': 0.07622232653688418}",20,12,3.991446581818882,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2990,False,"{'a': 0.4, 'e': 0.07572377160642475}",30,16,28.360930907309246,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2991,False,"{'a': 0.4, 'e': 0.07522519774502305}",20,12,15.063508319001087,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2992,False,"{'a': 0.4, 'e': 0.0747266050773223}",25,11,27.219870000250616,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2993,False,"{'a': 0.4, 'e': 0.07422799372797068}",25,17,4.328301331072374,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2994,False,"{'a': 0.4, 'e': 0.07372936382162078}",25,11,23.21831599185796,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2995,False,"{'a': 0.4, 'e': 0.07323071548293053}",30,23,13.149404847990052,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2996,False,"{'a': 0.4, 'e': 0.07273204883656179}",20,16,9.740083281747927,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2997,False,"{'a': 0.4, 'e': 0.07223336400718122}",20,13,4.640136422818318,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2998,False,"{'a': 0.4, 'e': 0.07173466111945981}",30,16,15.501463998728243,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2999,False,"{'a': 0.4, 'e': 0.0712359402980737}",20,13,12.399520914581256,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3000,False,"{'a': 0.4, 'e': 0.0707372016677029}",25,15,15.113872531769381,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
3001,False,"{'a': 0.4, 'e': 0.07023844535303206}",20,9,19.082631230563255,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3002,False,"{'a': 0.4, 'e': 0.06973967147875001}",25,13,24.804733736231004,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3003,False,"{'a': 0.4, 'e': 0.06924088016955068}",20,12,13.845294712431217,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3004,False,"{'a': 0.4, 'e': 0.06874207155013166}",30,12,30.931176757903756,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3005,False,"{'a': 0.4, 'e': 0.06824324574519512}",20,14,12.8191556751473,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3006,False,"{'a': 0.4, 'e': 0.06774440287944727}",20,8,13.543990026562412,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3007,False,"{'a': 0.4, 'e': 0.06724554307759929}",30,21,14.912324339134958,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3008,False,"{'a': 0.4, 'e': 0.06674666646436589}",20,11,18.588162348352444,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3009,False,"{'a': 0.4, 'e': 0.0662477731644662}",25,16,19.22140255068998,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3010,False,"{'a': 0.4, 'e': 0.06574886330262336}",20,11,20.530749022042034,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3011,False,"{'a': 0.4, 'e': 0.06524993700356525}",20,13,14.102629916033028,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3012,False,"{'a': 0.4, 'e': 0.06475099439202324}",20,13,15.901820600792878,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3013,False,"{'a': 0.4, 'e': 0.06425203559273296}",20,10,18.141422587994008,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3014,False,"{'a': 0.4, 'e': 0.0637530607304339}",20,7,-17.872174669149775,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
3015,False,"{'a': 0.4, 'e': 0.0632540699298702}",25,18,-0.7248935420858515,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
3016,False,"{'a': 0.4, 'e': 0.06275506331578937}",25,17,8.313523495182856,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
3017,False,"{'a': 0.4, 'e': 0.06225604101294302}",20,7,23.59978025544107,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3018,False,"{'a': 0.4, 'e': 0.06175700314608652}",25,16,19.247007082702556,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3019,False,"{'a': 0.4, 'e': 0.06125794983997978}",20,16,8.15371171246104,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3020,False,"{'a': 0.4, 'e': 0.0607588812193859}",25,20,10.966808079948184,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3021,False,"{'a': 0.4, 'e': 0.06025979740907203}",25,1,41.22860181052775,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
3022,False,"{'a': 0.4, 'e': 0.0597606985338089}",20,12,15.72261062405116,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3023,False,"{'a': 0.4, 'e': 0.05926158471837167}",30,18,26.45663442024997,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3024,False,"{'a': 0.4, 'e': 0.058762456087538564}",20,14,11.17389592680748,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3025,False,"{'a': 0.4, 'e': 0.05826331276609175}",25,13,23.35616036090978,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3026,False,"{'a': 0.4, 'e': 0.05776415487881682}",20,8,24.77937137699361,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3027,False,"{'a': 0.4, 'e': 0.0572649825505037}",20,10,20.929827449822156,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3028,False,"{'a': 0.4, 'e': 0.05676579590594523}",20,16,8.027644530314417,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3029,False,"{'a': 0.4, 'e': 0.056266595069938086}",30,15,15.659811675828205,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
3030,False,"{'a': 0.4, 'e': 0.05576738016728225}",20,9,18.266745876685714,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3031,False,"{'a': 0.4, 'e': 0.05526815132278187}",20,16,9.292714134181029,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3032,False,"{'a': 0.4, 'e': 0.05476890866124396}",20,7,11.191099618314201,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
3033,False,"{'a': 0.4, 'e': 0.05426965230747917}",20,12,15.81377556262729,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3034,False,"{'a': 0.4, 'e': 0.05377038238630136}",25,13,22.71060765864076,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3035,False,"{'a': 0.4, 'e': 0.053271099022528454}",30,4,41.475354546302725,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
3036,False,"{'a': 0.4, 'e': 0.05277180234098107}",25,8,30.48452328469252,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3037,False,"{'a': 0.4, 'e': 0.052272492466483376}",25,12,19.73015251096155,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3038,False,"{'a': 0.4, 'e': 0.05177316952386262}",20,12,16.342580208969036,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3039,False,"{'a': 0.4, 'e': 0.05127383363794997}",25,12,24.494532047266993,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3040,False,"{'a': 0.4, 'e': 0.05077448493357918}",20,14,13.043318963933679,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3041,False,"{'a': 0.4, 'e': 0.05027512353558742}",20,11,20.274886923255426,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3042,False,"{'a': 0.4, 'e': 0.049775749568814816}",20,16,8.768151394821684,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3043,False,"{'a': 0.4, 'e': 0.0492763631581053}",30,15,27.340169875741022,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3044,False,"{'a': 0.4, 'e': 0.04877696442830525}",25,11,17.015446705980313,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3045,False,"{'a': 0.4, 'e': 0.04827755350426435}",30,21,15.422871393031253,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3046,False,"{'a': 0.4, 'e': 0.047778130510835105}",30,15,30.192236372117623,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3047,False,"{'a': 0.4, 'e': 0.0472786955728737}",20,11,16.566530006707563,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3048,False,"{'a': 0.4, 'e': 0.04677924881523865}",30,22,15.604231827239015,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3049,False,"{'a': 0.4, 'e': 0.04627979036279164}",25,17,16.608199511994094,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3050,False,"{'a': 0.4, 'e': 0.04578032034039706}",25,13,21.33045330757014,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3051,False,"{'a': 0.4, 'e': 0.04528083887292285}",30,13,27.85970612540518,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
3052,False,"{'a': 0.4, 'e': 0.044781346085239156}",20,9,21.727241023662828,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3053,False,"{'a': 0.4, 'e': 0.04428184210221918}",30,19,21.061784767387536,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3054,False,"{'a': 0.4, 'e': 0.04378232704873868}",25,11,13.246479322417413,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3055,False,"{'a': 0.4, 'e': 0.043282801049676876}",20,12,6.432229946597258,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
3056,False,"{'a': 0.4, 'e': 0.04278326422991503}",20,10,18.961329610588706,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3057,False,"{'a': 0.4, 'e': 0.04228371671433735}",25,15,7.6460776512473165,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
3058,False,"{'a': 0.4, 'e': 0.0417841586278305}",30,13,30.82756925870018,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3059,False,"{'a': 0.4, 'e': 0.041284590095284415}",20,16,7.470151165460713,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3060,False,"{'a': 0.4, 'e': 0.040785011241591035}",25,11,12.665998513381107,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3061,False,"{'a': 0.4, 'e': 0.04028542219164505}",25,16,15.643413567960996,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3062,False,"{'a': 0.4, 'e': 0.03978582307034351}",20,8,12.230031190489436,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3063,False,"{'a': 0.4, 'e': 0.039286214002586625}",30,13,37.14924702449824,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3064,False,"{'a': 0.4, 'e': 0.038786595113276444}",20,15,8.866558700628795,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3065,False,"{'a': 0.4, 'e': 0.038286966527317695}",25,20,10.44241429838796,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3066,False,"{'a': 0.4, 'e': 0.03778732836961728}",25,14,8.965453295204906,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
3067,False,"{'a': 0.4, 'e': 0.0372876807650852}",20,14,11.499127813359516,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3068,False,"{'a': 0.4, 'e': 0.036788023838633124}",20,6,13.077693766456818,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3069,False,"{'a': 0.4, 'e': 0.03628835771517527}",30,13,33.712061332603795,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3070,False,"{'a': 0.4, 'e': 0.03578868251962797}",20,14,11.156990613056898,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3071,False,"{'a': 0.4, 'e': 0.035288998376910435}",30,15,31.89817982296585,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3072,False,"{'a': 0.4, 'e': 0.03478930541194349}",25,11,26.07876544700889,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3073,False,"{'a': 0.4, 'e': 0.034289603749650385}",20,15,9.270184928224111,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3074,False,"{'a': 0.4, 'e': 0.03378989351495651}",20,13,10.987763294029566,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3075,False,"{'a': 0.4, 'e': 0.03329017483278921}",20,15,9.64641897084802,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3076,False,"{'a': 0.4, 'e': 0.032790447828078606}",25,15,19.440515092962848,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3077,False,"{'a': 0.4, 'e': 0.03229071262575621}",35,17,22.037673921462677,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
3078,False,"{'a': 0.4, 'e': 0.03179096935075582}",25,12,23.58960621544222,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3079,False,"{'a': 0.4, 'e': 0.03129121812801305}",20,14,11.586357133554369,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3080,False,"{'a': 0.4, 'e': 0.030791459082466124}",20,3,31.64856447792969,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3081,False,"{'a': 0.4, 'e': 0.03029169233905459}",25,16,17.427465494139305,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3082,False,"{'a': 0.4, 'e': 0.029791918022720125}",20,10,19.736898804215265,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3083,False,"{'a': 0.4, 'e': 0.02929213625840609}",20,16,8.192584057704845,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3084,False,"{'a': 0.4, 'e': 0.028792347171058368}",20,14,11.827710855057646,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3085,False,"{'a': 0.4, 'e': 0.028292550885624}",20,8,9.083057652394752,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3086,False,"{'a': 0.4, 'e': 0.027792747527052058}",25,14,22.371418242169746,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3087,False,"{'a': 0.4, 'e': 0.02729293722029316}",20,8,22.05345382345572,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
